run_tag,family,dataset,emb,n_test,acc,tpr,tnr,human_f1,ai_f1,avg_f1,auroc,score_mode
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_011649,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6788888888888889,0.6688888888888889,0.6888888888888889,0.675645342312009,0.682068206820682,0.6788567745663455,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_011649,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6733333333333333,0.6444444444444445,0.7022222222222222,0.6636155606407322,0.6825053995680346,0.6730604801043834,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_011649,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6766666666666666,0.6644444444444444,0.6888888888888889,0.672665916760405,0.6805708013172338,0.6766183590388194,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_033058,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6766666666666666,0.6733333333333333,0.68,0.6755852842809364,0.6777408637873754,0.6766630740341559,0.7495012345679013,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_033058,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6733333333333333,0.68,0.6666666666666666,0.6754966887417219,0.6711409395973155,0.6733188141695187,0.7250864197530865,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_mlp_20260526_033058,mlp,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6655555555555556,0.6555555555555556,0.6755555555555556,0.6621773288439955,0.6688668866886689,0.6655221077663322,0.7316839506172839,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260525_192822,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6433333333333333,0.6022222222222222,0.6844444444444444,0.6280417149478563,0.6574172892209178,0.6427295020843871,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260525_192822,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.5988888888888889,0.58,0.6177777777777778,0.5911664779161948,0.6063249727371864,0.5987457253266906,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260525_192822,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.62,0.58,0.66,0.6041666666666666,0.6346153846153846,0.6193910256410255,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_011919,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6355555555555555,0.5933333333333334,0.6777777777777778,0.6194895591647331,0.650319829424307,0.63490469429452,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_011919,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.62,0.6155555555555555,0.6244444444444445,0.6183035714285714,0.6216814159292036,0.6199924936788874,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_011919,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6166666666666667,0.5755555555555556,0.6577777777777778,0.6002317497103129,0.6318036286019211,0.616017689156117,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_033315,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6277777777777778,0.6,0.6555555555555556,0.6171428571428571,0.6378378378378379,0.6274903474903475,0.7023876543209876,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_033315,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6055555555555555,0.6066666666666667,0.6044444444444445,0.6059933407325194,0.6051167964404894,0.6055550685865044,0.6630296296296296,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_rf_20260526_033315,rf,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6166666666666667,0.5911111111111111,0.6422222222222222,0.6066134549600912,0.6262188515709642,0.6164161532655277,0.6677604938271604,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260525_192521,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.7022222222222222,0.68,0.7244444444444444,0.6954545454545454,0.7086956521739131,0.7020750988142292,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260525_192521,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6888888888888889,0.6555555555555556,0.7222222222222222,0.6781609195402298,0.6989247311827957,0.6885428253615128,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260525_192521,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.7,0.6888888888888889,0.7111111111111111,0.6966292134831461,0.7032967032967034,0.6999629583899247,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_011554,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.7022222222222222,0.68,0.7244444444444444,0.6954545454545454,0.7086956521739131,0.7020750988142292,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_svm_20260526_011554,svm,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6888888888888889,0.6555555555555556,0.7222222222222222,0.6781609195402298,0.6989247311827957,0.6885428253615128,,n/a
